ENSG00000110514,ENST00000636321
ENSG00000197728,ENST00000422551
ENSG00000197728,ENST00000441836
ENSG00000197728,ENST00000483963
ENSG00000197728,ENST00000414476
ENSG00000197728,ENST00000482174
ENSG00000197728,ENST00000356247
ENSG00000197728,ENST00000427219
ENSG00000257395,ENST00000548456
ENSG00000161980,ENST00000617023
ENSG00000161980,ENST00000622049
ENSG00000100105,ENST00000423931
ENSG00000136451,ENST00000423931
ENSG00000103495,ENST00000423931
ENSG00000100106,ENST00000452433
ENSG00000133030,ENST00000452433
ENSG00000230724,ENST00000465971
ENSG00000149575,ENST00000422823
ENSG00000149575,ENST00000585564
ENSG00000149573,ENST00000422823
ENSG00000149573,ENST00000585564
ENSG00000197965,ENST00000422823
ENSG00000197965,ENST00000585564
ENSG00000177098,ENST00000422823
ENSG00000177098,ENST00000585564
ENSG00000160588,ENST00000422823
ENSG00000160588,ENST00000585564
ENSG00000158887,ENST00000422823
ENSG00000158887,ENST00000585564
ENSG00000143321,ENST00000413370
ENSG00000143321,ENST00000453438
ENSG00000143321,ENST00000405943
ENSG00000143321,ENST00000422292
ENSG00000164985,ENST00000413370
ENSG00000164985,ENST00000453438
ENSG00000164985,ENST00000405943
ENSG00000164985,ENST00000422292
ENSG00000166503,ENST00000413370
ENSG00000166503,ENST00000453438
ENSG00000166503,ENST00000405943
ENSG00000166503,ENST00000422292
ENSG00000112273,ENST00000413370
ENSG00000112273,ENST00000453438
ENSG00000112273,ENST00000405943
ENSG00000112273,ENST00000422292
ENSG00000167674,ENST00000413370
ENSG00000167674,ENST00000453438
ENSG00000167674,ENST00000405943
ENSG00000167674,ENST00000422292
ENSG00000152642,ENST00000434678
ENSG00000167588,ENST00000434678
ENSG00000214300,ENST00000420373
ENSG00000214300,ENST00000616891
ENSG00000214300,ENST00000355920
ENSG00000183318,ENST00000420373
ENSG00000183318,ENST00000616891
ENSG00000183318,ENST00000355920
ENSG00000163806,ENST00000420373
ENSG00000163806,ENST00000616891
ENSG00000163806,ENST00000355920
ENSG00000173678,ENST00000420373
ENSG00000173678,ENST00000616891
ENSG00000173678,ENST00000355920
ENSG00000170092,ENST00000420373
ENSG00000170092,ENST00000616891
ENSG00000170092,ENST00000355920
ENSG00000204710,ENST00000420373
ENSG00000204710,ENST00000616891
ENSG00000204710,ENST00000355920
ENSG00000185040,ENST00000420373
ENSG00000185040,ENST00000616891
ENSG00000185040,ENST00000355920
ENSG00000136206,ENST00000420373
ENSG00000136206,ENST00000616891
ENSG00000136206,ENST00000355920
ENSG00000205238,ENST00000420373
ENSG00000205238,ENST00000616891
ENSG00000205238,ENST00000355920
ENSG00000260097,ENST00000420373
ENSG00000260097,ENST00000616891
ENSG00000260097,ENST00000355920
ENSG00000163807,ENST00000438957
ENSG00000163807,ENST00000556746
ENSG00000174574,ENST00000505898
ENSG00000174574,ENST00000440655
ENSG00000135334,ENST00000505898
ENSG00000135334,ENST00000440655
ENSG00000017797,ENST00000453252
ENSG00000017797,ENST00000493579
ENSG00000017797,ENST00000637365
ENSG00000186517,ENST00000453252
ENSG00000186517,ENST00000493579
ENSG00000186517,ENST00000637365
ENSG00000031081,ENST00000453252
ENSG00000031081,ENST00000493579
ENSG00000031081,ENST00000637365
ENSG00000134909,ENST00000453252
ENSG00000134909,ENST00000493579
ENSG00000134909,ENST00000637365
ENSG00000004777,ENST00000453252
ENSG00000004777,ENST00000493579
ENSG00000004777,ENST00000637365
ENSG00000101751,ENST00000411806
ENSG00000101751,ENST00000576526
ENSG00000170734,ENST00000411806
ENSG00000170734,ENST00000576526
ENSG00000122008,ENST00000411806
ENSG00000122008,ENST00000576526
ENSG00000135945,ENST00000411806
ENSG00000135945,ENST00000576526
ENSG00000279501,ENST00000611025
ENSG00000279501,ENST00000448070
ENSG00000133028,ENST00000551045
ENSG00000130489,ENST00000551045
ENSG00000271758,ENST00000609613
ENSG00000271758,ENST00000424698
ENSG00000271758,ENST00000355343
ENSG00000271758,ENST00000459641
ENSG00000054267,ENST00000448213
ENSG00000054267,ENST00000588129
ENSG00000205143,ENST00000448213
ENSG00000205143,ENST00000588129
ENSG00000032219,ENST00000448213
ENSG00000032219,ENST00000588129
ENSG00000116017,ENST00000448213
ENSG00000116017,ENST00000588129
ENSG00000049618,ENST00000448213
ENSG00000049618,ENST00000588129
ENSG00000117713,ENST00000448213
ENSG00000117713,ENST00000588129
ENSG00000179361,ENST00000448213
ENSG00000179361,ENST00000588129
ENSG00000106327,ENST00000525540
ENSG00000106327,ENST00000427864
ENSG00000106327,ENST00000529567
ENSG00000106327,ENST00000427470
ENSG00000106327,ENST00000625098
ENSG00000072274,ENST00000525540
ENSG00000072274,ENST00000427864
ENSG00000072274,ENST00000529567
ENSG00000072274,ENST00000427470
ENSG00000072274,ENST00000625098
ENSG00000086205,ENST00000525540
ENSG00000086205,ENST00000427864
ENSG00000086205,ENST00000529567
ENSG00000086205,ENST00000427470
ENSG00000086205,ENST00000625098
ENSG00000168060,ENST00000525540
ENSG00000168060,ENST00000427864
ENSG00000168060,ENST00000529567
ENSG00000168060,ENST00000427470
ENSG00000168060,ENST00000625098
ENSG00000177694,ENST00000525540
ENSG00000177694,ENST00000427864
ENSG00000177694,ENST00000529567
ENSG00000177694,ENST00000427470
ENSG00000177694,ENST00000625098
ENSG00000077616,ENST00000525540
ENSG00000077616,ENST00000427864
ENSG00000077616,ENST00000529567
ENSG00000077616,ENST00000427470
ENSG00000077616,ENST00000625098
ENSG00000167962,ENST00000427728
ENSG00000042493,ENST00000450581
ENSG00000042493,ENST00000422642
ENSG00000042493,ENST00000435645
ENSG00000197321,ENST00000450581
ENSG00000197321,ENST00000422642
ENSG00000197321,ENST00000435645
ENSG00000136059,ENST00000450581
ENSG00000136059,ENST00000422642
ENSG00000136059,ENST00000435645
ENSG00000177731,ENST00000450581
ENSG00000177731,ENST00000422642
ENSG00000177731,ENST00000435645
ENSG00000006747,ENST00000450581
ENSG00000006747,ENST00000422642
ENSG00000006747,ENST00000435645
ENSG00000283430,ENST00000450581
ENSG00000283430,ENST00000422642
ENSG00000283430,ENST00000435645
ENSG00000283299,ENST00000450581
ENSG00000283299,ENST00000422642
ENSG00000283299,ENST00000435645
ENSG00000148180,ENST00000450581
ENSG00000148180,ENST00000422642
ENSG00000148180,ENST00000435645
ENSG00000127831,ENST00000450581
ENSG00000127831,ENST00000422642
ENSG00000127831,ENST00000435645
ENSG00000135407,ENST00000450581
ENSG00000135407,ENST00000422642
ENSG00000135407,ENST00000435645
ENSG00000164649,ENST00000517972
ENSG00000164649,ENST00000604325
ENSG00000164649,ENST00000519417
ENSG00000164649,ENST00000426848
ENSG00000144354,ENST00000517972
ENSG00000144354,ENST00000604325
ENSG00000144354,ENST00000519417
ENSG00000144354,ENST00000426848
ENSG00000134480,ENST00000513311
ENSG00000177414,ENST00000603829
ENSG00000177414,ENST00000561405
ENSG00000177414,ENST00000440996
ENSG00000177414,ENST00000604665
ENSG00000177414,ENST00000557130
ENSG00000177414,ENST00000502715
ENSG00000175063,ENST00000603829
ENSG00000175063,ENST00000561405
ENSG00000175063,ENST00000440996
ENSG00000175063,ENST00000604665
ENSG00000175063,ENST00000557130
ENSG00000175063,ENST00000502715
ENSG00000196475,ENST00000423971
ENSG00000196475,ENST00000328462
ENSG00000198814,ENST00000423971
ENSG00000198814,ENST00000328462
ENSG00000175066,ENST00000423971
ENSG00000175066,ENST00000328462
ENSG00000229894,ENST00000423971
ENSG00000229894,ENST00000328462
ENSG00000126010,ENST00000512633
ENSG00000136160,ENST00000512633
ENSG00000102239,ENST00000512633
ENSG00000135577,ENST00000512633
ENSG00000170075,ENST00000512633
ENSG00000170775,ENST00000512633
ENSG00000151617,ENST00000512633
ENSG00000131055,ENST00000554239
ENSG00000131143,ENST00000554239
ENSG00000065427,ENST00000451871
ENSG00000184227,ENST00000589470
ENSG00000205669,ENST00000589470
ENSG00000136881,ENST00000589470
ENSG00000177465,ENST00000589470
ENSG00000119673,ENST00000589470
ENSG00000253626,ENST00000564027
ENSG00000253626,ENST00000589460
ENSG00000253626,ENST00000423182
ENSG00000253626,ENST00000585668
ENSG00000253626,ENST00000441206
ENSG00000163577,ENST00000564027
ENSG00000163577,ENST00000589460
ENSG00000163577,ENST00000423182
ENSG00000163577,ENST00000585668
ENSG00000163577,ENST00000441206
ENSG00000132507,ENST00000564027
ENSG00000132507,ENST00000589460
ENSG00000132507,ENST00000423182
ENSG00000132507,ENST00000585668
ENSG00000132507,ENST00000441206
ENSG00000213760,ENST00000442568
ENSG00000213760,ENST00000527539
ENSG00000151418,ENST00000442568
ENSG00000151418,ENST00000527539
ENSG00000254870,ENST00000442568
ENSG00000254870,ENST00000527539
ENSG00000136888,ENST00000442568
ENSG00000136888,ENST00000527539
ENSG00000105193,ENST00000454576
ENSG00000105193,ENST00000321418
ENSG00000105193,ENST00000479473
ENSG00000105193,ENST00000436164
ENSG00000105193,ENST00000468708
ENSG00000119720,ENST00000536487
ENSG00000150687,ENST00000592589
ENSG00000150687,ENST00000533071
ENSG00000150687,ENST00000526052
ENSG00000150687,ENST00000592975
ENSG00000150687,ENST00000530490
ENSG00000150687,ENST00000588789
ENSG00000146250,ENST00000592589
ENSG00000146250,ENST00000533071
ENSG00000146250,ENST00000526052
ENSG00000146250,ENST00000592975
ENSG00000146250,ENST00000530490
ENSG00000146250,ENST00000588789
ENSG00000196083,ENST00000583907
ENSG00000115604,ENST00000583907
ENSG00000189108,ENST00000583907
ENSG00000169306,ENST00000583907
ENSG00000115598,ENST00000583907
ENSG00000115607,ENST00000583907
ENSG00000115602,ENST00000583907
ENSG00000115590,ENST00000583907
ENSG00000115594,ENST00000583907
ENSG00000177683,ENST00000634997
ENSG00000177683,ENST00000401022
ENSG00000177683,ENST00000439089
ENSG00000177683,ENST00000604305
ENSG00000177683,ENST00000418362
ENSG00000177683,ENST00000634580
ENSG00000177683,ENST00000634888
ENSG00000258064,ENST00000634997
ENSG00000258064,ENST00000401022
ENSG00000258064,ENST00000439089
ENSG00000258064,ENST00000604305
ENSG00000258064,ENST00000418362
ENSG00000258064,ENST00000634580
ENSG00000258064,ENST00000634888
ENSG00000176946,ENST00000634997
ENSG00000176946,ENST00000401022
ENSG00000176946,ENST00000439089
ENSG00000176946,ENST00000604305
ENSG00000176946,ENST00000418362
ENSG00000176946,ENST00000634580
ENSG00000176946,ENST00000634888
ENSG00000161277,ENST00000634997
ENSG00000161277,ENST00000401022
ENSG00000161277,ENST00000439089
ENSG00000161277,ENST00000604305
ENSG00000161277,ENST00000418362
ENSG00000161277,ENST00000634580
ENSG00000161277,ENST00000634888
ENSG00000131931,ENST00000634997
ENSG00000131931,ENST00000401022
ENSG00000131931,ENST00000439089
ENSG00000131931,ENST00000604305
ENSG00000131931,ENST00000418362
ENSG00000131931,ENST00000634580
ENSG00000131931,ENST00000634888
ENSG00000041988,ENST00000634997
ENSG00000041988,ENST00000401022
ENSG00000041988,ENST00000439089
ENSG00000041988,ENST00000604305
ENSG00000041988,ENST00000418362
ENSG00000041988,ENST00000634580
ENSG00000041988,ENST00000634888
ENSG00000173451,ENST00000634997
ENSG00000173451,ENST00000401022
ENSG00000173451,ENST00000439089
ENSG00000173451,ENST00000604305
ENSG00000173451,ENST00000418362
ENSG00000173451,ENST00000634580
ENSG00000173451,ENST00000634888
ENSG00000112378,ENST00000421222
ENSG00000147027,ENST00000421222
ENSG00000109787,ENST00000547105
ENSG00000109787,ENST00000566880
ENSG00000109787,ENST00000490941
ENSG00000109787,ENST00000521506
ENSG00000109787,ENST00000451977
ENSG00000109787,ENST00000412782
ENSG00000105610,ENST00000547105
ENSG00000105610,ENST00000566880
ENSG00000105610,ENST00000490941
ENSG00000105610,ENST00000521506
ENSG00000105610,ENST00000451977
ENSG00000105610,ENST00000412782
ENSG00000102349,ENST00000547105
ENSG00000102349,ENST00000566880
ENSG00000102349,ENST00000490941
ENSG00000102349,ENST00000521506
ENSG00000102349,ENST00000451977
ENSG00000102349,ENST00000412782
ENSG00000118922,ENST00000547105
ENSG00000118922,ENST00000566880
ENSG00000118922,ENST00000490941
ENSG00000118922,ENST00000521506
ENSG00000118922,ENST00000451977
ENSG00000118922,ENST00000412782
ENSG00000102554,ENST00000547105
ENSG00000102554,ENST00000566880
ENSG00000102554,ENST00000490941
ENSG00000102554,ENST00000521506
ENSG00000102554,ENST00000451977
ENSG00000102554,ENST00000412782
ENSG00000118263,ENST00000547105
ENSG00000118263,ENST00000566880
ENSG00000118263,ENST00000490941
ENSG00000118263,ENST00000521506
ENSG00000118263,ENST00000451977
ENSG00000118263,ENST00000412782
ENSG00000283039,ENST00000547105
ENSG00000283039,ENST00000566880
ENSG00000283039,ENST00000490941
ENSG00000283039,ENST00000521506
ENSG00000283039,ENST00000451977
ENSG00000283039,ENST00000412782
ENSG00000136826,ENST00000547105
ENSG00000136826,ENST00000566880
ENSG00000136826,ENST00000490941
ENSG00000136826,ENST00000521506
ENSG00000136826,ENST00000451977
ENSG00000136826,ENST00000412782
ENSG00000171872,ENST00000547105
ENSG00000171872,ENST00000566880
ENSG00000171872,ENST00000490941
ENSG00000171872,ENST00000521506
ENSG00000171872,ENST00000451977
ENSG00000171872,ENST00000412782
ENSG00000067082,ENST00000547105
ENSG00000067082,ENST00000566880
ENSG00000067082,ENST00000490941
ENSG00000067082,ENST00000521506
ENSG00000067082,ENST00000451977
ENSG00000067082,ENST00000412782
ENSG00000127528,ENST00000547105
ENSG00000127528,ENST00000566880
ENSG00000127528,ENST00000490941
ENSG00000127528,ENST00000521506
ENSG00000127528,ENST00000451977
ENSG00000127528,ENST00000412782
ENSG00000163884,ENST00000547105
ENSG00000163884,ENST00000566880
ENSG00000163884,ENST00000490941
ENSG00000163884,ENST00000521506
ENSG00000163884,ENST00000451977
ENSG00000163884,ENST00000412782
ENSG00000108010,ENST00000405027
ENSG00000188056,ENST00000564680
ENSG00000188056,ENST00000457327
ENSG00000096264,ENST00000564680
ENSG00000096264,ENST00000457327
ENSG00000165059,ENST00000533551
ENSG00000165059,ENST00000453416
ENSG00000165059,ENST00000561423
ENSG00000165059,ENST00000437884
ENSG00000165059,ENST00000472666
ENSG00000072062,ENST00000533551
ENSG00000072062,ENST00000453416
ENSG00000072062,ENST00000561423
ENSG00000072062,ENST00000437884
ENSG00000072062,ENST00000472666
ENSG00000183943,ENST00000533551
ENSG00000183943,ENST00000453416
ENSG00000183943,ENST00000561423
ENSG00000183943,ENST00000437884
ENSG00000183943,ENST00000472666
ENSG00000142875,ENST00000533551
ENSG00000142875,ENST00000453416
ENSG00000142875,ENST00000561423
ENSG00000142875,ENST00000437884
ENSG00000142875,ENST00000472666
ENSG00000138669,ENST00000533551
ENSG00000138669,ENST00000453416
ENSG00000138669,ENST00000561423
ENSG00000138669,ENST00000437884
ENSG00000138669,ENST00000472666
ENSG00000185532,ENST00000533551
ENSG00000185532,ENST00000453416
ENSG00000185532,ENST00000561423
ENSG00000185532,ENST00000437884
ENSG00000185532,ENST00000472666
ENSG00000166851,ENST00000563242
ENSG00000166851,ENST00000518921
ENSG00000145632,ENST00000563242
ENSG00000145632,ENST00000518921
ENSG00000173846,ENST00000563242
ENSG00000173846,ENST00000518921
ENSG00000142731,ENST00000563242
ENSG00000142731,ENST00000518921
ENSG00000185988,ENST00000563242
ENSG00000185988,ENST00000518921
ENSG00000128872,ENST00000557871
ENSG00000163157,ENST00000557871
ENSG00000136842,ENST00000557871
ENSG00000170807,ENST00000557871
ENSG00000163380,ENST00000557871
ENSG00000138594,ENST00000557871
ENSG00000163431,ENST00000557871
ENSG00000112365,ENST00000441166
ENSG00000112365,ENST00000404707
ENSG00000112365,ENST00000446451
ENSG00000116809,ENST00000441166
ENSG00000116809,ENST00000404707
ENSG00000116809,ENST00000446451
ENSG00000172262,ENST00000441166
ENSG00000172262,ENST00000404707
ENSG00000172262,ENST00000446451
ENSG00000085274,ENST00000441166
ENSG00000085274,ENST00000404707
ENSG00000085274,ENST00000446451
ENSG00000168826,ENST00000441166
ENSG00000168826,ENST00000404707
ENSG00000168826,ENST00000446451
ENSG00000229881,ENST00000455196
ENSG00000229881,ENST00000419096
ENSG00000229881,ENST00000443385
ENSG00000213742,ENST00000444288
ENSG00000213741,ENST00000456396
ENSG00000213741,ENST00000439929
ENSG00000213741,ENST00000439662
ENSG00000213741,ENST00000497398
ENSG00000213741,ENST00000430795
ENSG00000213741,ENST00000496507
ENSG00000213741,ENST00000401543
ENSG00000213741,ENST00000452798
ENSG00000213741,ENST00000452777
ENSG00000213741,ENST00000460178
ENSG00000213741,ENST00000445109
ENSG00000260803,ENST00000423948
ENSG00000260803,ENST00000559163
ENSG00000260803,ENST00000571755
ENSG00000260803,ENST00000354296
ENSG00000260803,ENST00000538033
ENSG00000260803,ENST00000496011
ENSG00000260803,ENST00000496011
ENSG00000260803,ENST00000476066
ENSG00000260803,ENST00000476066
ENSG00000260803,ENST00000442569
ENSG00000260803,ENST00000442856
ENSG00000114446,ENST00000457963
ENSG00000269755,ENST00000475129
ENSG00000269755,ENST00000507003
ENSG00000257355,ENST00000475129
ENSG00000257355,ENST00000507003
ENSG00000213297,ENST00000475129
ENSG00000213297,ENST00000507003
ENSG00000268744,ENST00000475129
ENSG00000268744,ENST00000507003
ENSG00000033050,ENST00000465687
ENSG00000197251,ENST00000613113
ENSG00000197251,ENST00000374458
ENSG00000197251,ENST00000618642
ENSG00000107104,ENST00000400619
ENSG00000186994,ENST00000400619
ENSG00000197256,ENST00000400619
ENSG00000132854,ENST00000400619
ENSG00000149084,ENST00000421090
ENSG00000149084,ENST00000428694
ENSG00000103160,ENST00000421090
ENSG00000103160,ENST00000428694
ENSG00000130948,ENST00000421090
ENSG00000130948,ENST00000428694
ENSG00000141664,ENST00000610567
ENSG00000141664,ENST00000553429
ENSG00000140948,ENST00000610567
ENSG00000140948,ENST00000553429
ENSG00000156253,ENST00000513885
ENSG00000013392,ENST00000513885
ENSG00000216588,ENST00000455455
ENSG00000177600,ENST00000474540
ENSG00000177600,ENST00000460082
ENSG00000177600,ENST00000398220
ENSG00000153310,ENST00000444170
ENSG00000197872,ENST00000444170
ENSG00000142541,ENST00000484130
ENSG00000142541,ENST00000483097
ENSG00000142541,ENST00000258651
ENSG00000142541,ENST00000406333
ENSG00000142541,ENST00000495623
ENSG00000142541,ENST00000441979
ENSG00000142541,ENST00000440041
ENSG00000142541,ENST00000480739
ENSG00000142541,ENST00000488281
ENSG00000142541,ENST00000446057
ENSG00000142541,ENST00000478813
ENSG00000142541,ENST00000439189
ENSG00000142541,ENST00000425147
ENSG00000142541,ENST00000494676
ENSG00000142541,ENST00000492855
ENSG00000142541,ENST00000556574
ENSG00000142541,ENST00000534211
ENSG00000142541,ENST00000434320
ENSG00000142541,ENST00000452580
ENSG00000142541,ENST00000511117
ENSG00000142541,ENST00000442083
ENSG00000142541,ENST00000430133
ENSG00000142541,ENST00000487479
ENSG00000142541,ENST00000439391
ENSG00000142541,ENST00000459725
ENSG00000182667,ENST00000520582
ENSG00000182667,ENST00000409132
ENSG00000183715,ENST00000520582
ENSG00000183715,ENST00000409132
ENSG00000172260,ENST00000520582
ENSG00000172260,ENST00000409132
ENSG00000185565,ENST00000520582
ENSG00000185565,ENST00000409132
ENSG00000149294,ENST00000520582
ENSG00000149294,ENST00000409132
ENSG00000154654,ENST00000520582
ENSG00000154654,ENST00000409132
ENSG00000142549,ENST00000520582
ENSG00000142549,ENST00000409132
ENSG00000163754,ENST00000426437
ENSG00000163754,ENST00000382966
ENSG00000163754,ENST00000382965
ENSG00000163754,ENST00000449769
ENSG00000163754,ENST00000382963
ENSG00000163754,ENST00000493160
ENSG00000056998,ENST00000426437
ENSG00000056998,ENST00000382966
ENSG00000056998,ENST00000382965
